Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Median Home Value,Persons with Bachelor Degree,People in Labor Force,People Unemployed,Unemployment Rate
60477,38144.0,38.6,69734.0,31541.0,2752.0,7.214765100671140,213900.0,5713.0,21798.0,1886.0,8.652169923846230
60478,16856.0,39.5,60157.0,25724.0,2839.0,16.84266729947790,149100.0,2257.0,8840.0,1522.0,17.217194570135700
60479,696.0,38.3,72232.0,26076.0,50.0,7.183908045977010,192900.0,75.0,324.0,32.0,9.876543209876540
60480,5006.0,44.3,75203.0,37596.0,238.0,4.754294846184580,308200.0,548.0,2983.0,298.0,9.989943010392220
60481,11916.0,43.2,62487.0,28344.0,1185.0,9.944612286002010,177200.0,702.0,6101.0,903.0,14.80085231929190
60482,11152.0,37.0,55269.0,24824.0,1368.0,12.266857962697300,176000.0,862.0,6469.0,842.0,13.015922089967500
60484,6902.0,28.5,48571.0,20160.0,1453.0,21.051869023471500,132900.0,668.0,3153.0,649.0,20.583571202029800
60487,26795.0,37.9,92588.0,34507.0,1334.0,4.978540772532190,267100.0,4942.0,15116.0,1041.0,6.886742524477380
60490,19960.0,35.9,108477.0,34681.0,1067.0,5.345691382765530,284800.0,3949.0,10981.0,988.0,8.997359074765500
60491,22573.0,43.4,93986.0,36528.0,598.0,2.6491826518406900,327600.0,3409.0,12050.0,889.0,7.377593360995850
60501,11886.0,30.0,48438.0,16597.0,2107.0,17.72673733804480,176800.0,665.0,5780.0,742.0,12.837370242214500
60502,23552.0,34.4,105319.0,48269.0,506.0,2.1484375,285500.0,5459.0,13337.0,752.0,5.638449426407740
60503,16952.0,32.3,106823.0,35090.0,716.0,4.223690420009440,237700.0,3702.0,8857.0,617.0,6.966241390990180
60504,37956.0,32.0,71624.0,30499.0,3201.0,8.43344925703446,198800.0,6643.0,22360.0,1873.0,8.376565295169950
60505,71433.0,29.0,43868.0,15168.0,15374.0,21.522265619531600,123500.0,2296.0,35610.0,4394.0,12.339230553215400
60506,56982.0,33.9,54401.0,23213.0,10178.0,17.861780913270900,174200.0,5207.0,29771.0,4031.0,13.540022169225100
60510,28999.0,40.5,90864.0,39342.0,1999.0,6.893341149694820,285600.0,5519.0,15742.0,1410.0,8.956930504383180
60511,1575.0,45.2,64602.0,33109.0,125.0,7.936507936507940,231200.0,186.0,864.0,92.0,10.648148148148100
60512,1527.0,56.1,67135.0,36156.0,486.0,31.827111984282900,184700.0,79.0,879.0,43.0,4.891922639362910
60513,18995.0,39.1,72653.0,31340.0,1638.0,8.623321926822850,240100.0,2832.0,10486.0,883.0,8.420751478161360
60514,10414.0,39.5,95162.0,55401.0,798.0,7.662761666986750,462400.0,2386.0,5020.0,255.0,5.079681274900400
60515,28054.0,42.2,81383.0,45841.0,1552.0,5.532187923290800,357600.0,6495.0,14799.0,1098.0,7.419420231096700
60516,28005.0,43.8,85227.0,39936.0,1005.0,3.5886448848419900,323000.0,5856.0,16265.0,1194.0,7.340916077466950
60517,32578.0,37.4,77001.0,37644.0,1536.0,4.714838234391310,260200.0,6650.0,20013.0,1787.0,8.92919602258532
60518,3714.0,43.3,51674.0,23658.0,479.0,12.897145934302600,149900.0,231.0,1958.0,276.0,14.096016343207400
60519,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,0.0,0.0,0.0,
60520,2869.0,39.2,59323.0,29446.0,274.0,9.55036598117811,190000.0,283.0,1619.0,183.0,11.303273625694900
60521,17660.0,41.7,158947.0,77527.0,680.0,3.8505096262740700,785900.0,4137.0,7597.0,563.0,7.4108200605502200
60523,9818.0,56.9,96591.0,70668.0,379.0,3.860256671419840,664200.0,2079.0,4253.0,239.0,5.619562661650600
60525,31514.0,43.1,74573.0,41497.0,2490.0,7.901250237989470,336500.0,5645.0,15407.0,1276.0,8.281949763094700
60526,13609.0,39.4,69198.0,38852.0,809.0,5.944595488279810,326500.0,2598.0,7181.0,592.0,8.24397716195516
60527,28181.0,43.3,72950.0,52089.0,1702.0,6.039530179908450,395000.0,5310.0,14832.0,1012.0,6.823085221143470
60530,605.0,43.2,59519.0,32451.0,69.0,11.40495867768600,162500.0,25.0,333.0,30.0,9.00900900900901
60531,1818.0,43.5,63125.0,29450.0,129.0,7.095709570957100,171600.0,194.0,976.0,83.0,8.504098360655740
60532,27008.0,37.4,72060.0,43428.0,1667.0,6.172245260663510,296900.0,6280.0,16287.0,1301.0,7.9879658623442000
60534,10626.0,36.9,50842.0,23006.0,1134.0,10.671936758893300,176900.0,943.0,5689.0,591.0,10.388468975215300
60536,109.0,42.3,76875.0,36818.0,20.0,18.34862385321100,179700.0,20.0,65.0,1.0,1.5384615384615400
60537,690.0,33.4,63594.0,22895.0,82.0,11.884057971014500,173300.0,37.0,354.0,48.0,13.559322033898300
60538,26202.0,32.6,71964.0,25625.0,2063.0,7.873444775208000,173800.0,3198.0,14230.0,1356.0,9.529163738580460
60539,248.0,56.5,-666666666.0,5378.0,86.0,34.67741935483870,-666666666.0,0.0,43.0,43.0,100.0
60540,43053.0,39.7,100612.0,45632.0,1868.0,4.338838176201430,380100.0,10177.0,22779.0,2019.0,8.863426840511000
60541,3033.0,40.7,76875.0,31290.0,188.0,6.198483349818660,242600.0,324.0,1654.0,135.0,8.162031438935910
60542,16820.0,35.6,81383.0,33511.0,988.0,5.873959571938170,242700.0,3051.0,9226.0,663.0,7.186212876652940
60543,37053.0,35.7,91461.0,31892.0,1935.0,5.222249210590240,234700.0,5549.0,20164.0,1343.0,6.660384844276930
60544,25188.0,35.9,74603.0,30381.0,1708.0,6.781006828648560,217400.0,3367.0,12037.0,762.0,6.330481016864670
60545,13141.0,31.6,60897.0,29260.0,969.0,7.373868046571800,153100.0,1089.0,7217.0,868.0,12.027158098933100
60546,15970.0,41.9,65663.0,37801.0,941.0,5.892298058860360,285200.0,2470.0,8567.0,754.0,8.801213960546280
60548,12281.0,42.9,61058.0,27282.0,1001.0,8.150802051950170,169000.0,1017.0,6865.0,628.0,9.147851420247630
60549,982.0,32.2,61429.0,17763.0,267.0,27.189409368635400,150000.0,46.0,441.0,53.0,12.01814058956920
60550,1528.0,32.9,50662.0,20561.0,284.0,18.586387434555000,168200.0,92.0,696.0,88.0,12.64367816091950
60551,4779.0,39.9,75417.0,23790.0,208.0,4.352374973843900,211600.0,245.0,2284.0,258.0,11.295971978984200
60552,4521.0,39.2,72448.0,29528.0,392.0,8.67064808670648,180200.0,424.0,2385.0,261.0,10.943396226415100
60553,843.0,39.9,65288.0,24685.0,133.0,15.776986951364200,165600.0,72.0,406.0,29.0,7.142857142857140
60554,11597.0,40.9,108109.0,45430.0,126.0,1.0864878847977900,277600.0,2039.0,6691.0,368.0,5.499925272754450
60555,13543.0,37.1,75988.0,36065.0,1136.0,8.38809717197076,212200.0,2505.0,8339.0,879.0,10.540832234080800
60556,1871.0,36.6,67039.0,27236.0,143.0,7.642971672902190,179400.0,220.0,984.0,111.0,11.28048780487810
60557,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,0.0,0.0,0.0,
60558,13008.0,42.4,139257.0,59195.0,212.0,1.6297662976629800,528800.0,3197.0,6210.0,378.0,6.086956521739130
60559,24496.0,39.0,61540.0,33040.0,2110.0,8.61365120836055,267000.0,4700.0,13920.0,1512.0,10.862068965517200
60560,22907.0,34.5,83634.0,34231.0,636.0,2.776443881782860,245700.0,3284.0,12461.0,862.0,6.917582858518580
60561,23067.0,46.5,79274.0,40618.0,1373.0,5.952226123899940,304900.0,4524.0,12470.0,1137.0,9.117882919005610
60563,36512.0,35.0,80629.0,42060.0,1842.0,5.044916739702020,307900.0,8255.0,20371.0,1483.0,7.279956801335230
60564,41453.0,37.9,140442.0,48961.0,1390.0,3.353195184908210,410900.0,9275.0,20401.0,1139.0,5.583059653938530
60565,40864.0,40.8,113581.0,45408.0,1461.0,3.5752740798747100,369200.0,9845.0,22461.0,1556.0,6.927563331997690
60585,22627.0,34.8,116713.0,36000.0,408.0,1.8031555221637900,308700.0,4837.0,12006.0,687.0,5.722138930534730
60586,46395.0,31.3,86417.0,28727.0,1798.0,3.8754176096562100,205200.0,6325.0,25379.0,2682.0,10.567792269198900
60601,9732.0,36.6,95556.0,89136.0,1079.0,11.087135224003300,494200.0,3199.0,6711.0,228.0,3.3974072418417500
60602,1463.0,32.4,79957.0,66748.0,64.0,4.3745727956254300,325700.0,370.0,989.0,6.0,0.6066734074823050
60603,882.0,26.1,107419.0,73239.0,174.0,19.727891156462600,643800.0,196.0,506.0,34.0,6.719367588932810
60604,415.0,54.0,132188.0,135807.0,39.0,9.397590361445780,528100.0,105.0,296.0,21.0,7.094594594594600
60605,24972.0,33.1,75426.0,58338.0,3172.0,12.702226493672900,344300.0,6747.0,17101.0,906.0,5.297935793228470
60606,2789.0,30.9,109324.0,83005.0,186.0,6.669057009680890,338800.0,878.0,2291.0,25.0,1.0912265386294200
60607,25134.0,30.6,80261.0,50222.0,5554.0,22.097557093976300,340000.0,6700.0,16789.0,1380.0,8.21966763952588
60608,78794.0,31.3,35336.0,16542.0,20039.0,25.432139503007800,230700.0,6399.0,38655.0,6342.0,16.406674427629000
60609,62773.0,30.4,33630.0,14552.0,19859.0,31.636213021522000,171200.0,2527.0,29063.0,6371.0,21.921343288717600
60610,38740.0,34.3,72636.0,71176.0,6897.0,17.803304078471900,396600.0,11660.0,25723.0,1630.0,6.336741437623920
60611,29722.0,39.5,85642.0,107019.0,2479.0,8.340623107462490,464400.0,11138.0,19673.0,1565.0,7.955065317948460
60612,36052.0,30.6,35318.0,21407.0,11483.0,31.851214911794100,254200.0,4256.0,17007.0,2680.0,15.758217204680400
60613,49536.0,31.5,66697.0,55034.0,5629.0,11.363452842377300,308400.0,17031.0,36693.0,2294.0,6.251873654375490
60614,68363.0,29.8,86215.0,67585.0,8139.0,11.905562950719000,489300.0,21135.0,46327.0,2430.0,5.245321302911910
60615,40745.0,33.9,39055.0,32992.0,9854.0,24.184562523009000,232900.0,5985.0,21842.0,3333.0,15.259591612489700
60616,49491.0,35.8,44258.0,28052.0,11324.0,22.880927845466900,288100.0,7064.0,28489.0,3765.0,13.215627084137700
60617,83435.0,36.1,38845.0,18242.0,22590.0,27.07496853838320,139300.0,4903.0,36052.0,7251.0,20.112615111505600
60618,97413.0,32.9,55577.0,31862.0,13413.0,13.769209448430900,336300.0,16557.0,57285.0,5004.0,8.73527101335428
60619,64922.0,39.4,34977.0,19987.0,17877.0,27.536120267397800,152700.0,6358.0,30513.0,7284.0,23.871792350801300
60620,73253.0,38.2,31753.0,16347.0,21694.0,29.615169344600200,138800.0,4487.0,31980.0,8516.0,26.629143214509100
60621,33608.0,31.6,19548.0,11893.0,15655.0,46.58117114972630,113900.0,904.0,12344.0,4160.0,33.70058327932600
60622,54272.0,31.1,68923.0,43393.0,8019.0,14.775574882075500,412000.0,15198.0,36188.0,2428.0,6.709406433071740
60623,85158.0,27.8,28949.0,11463.0,32835.0,38.557739730853200,155600.0,2305.0,35371.0,6587.0,18.62260043538490
60624,39283.0,27.9,22786.0,11731.0,17472.0,44.477254792149300,172200.0,1201.0,12660.0,3173.0,25.063191153238500
60625,78966.0,33.4,56597.0,29124.0,14042.0,17.782336701871700,305500.0,14413.0,47721.0,4594.0,9.626789044655390
60626,51061.0,33.0,38734.0,24054.0,13330.0,26.106030042498200,210100.0,8561.0,29701.0,2906.0,9.7841823507626
60628,71710.0,37.5,37472.0,17025.0,20812.0,29.022451540928700,132100.0,4962.0,29815.0,7088.0,23.773268489015600
60629,113833.0,29.2,40650.0,14299.0,29166.0,25.62174413395060,159700.0,3869.0,52484.0,8647.0,16.475497294413500
60630,57886.0,38.1,58086.0,26705.0,6270.0,10.831634592129400,271800.0,8369.0,32043.0,3821.0,11.924601316980300
60631,28899.0,43.7,74007.0,35878.0,1433.0,4.958649088203740,323100.0,4788.0,15369.0,1156.0,7.521634458975860
60632,90845.0,29.3,38545.0,13596.0,21390.0,23.545599647751700,177800.0,3242.0,43212.0,6984.0,16.1621771730075
60633,13474.0,36.6,44417.0,20668.0,2426.0,18.005046756716600,136800.0,1019.0,6056.0,856.0,14.134742404227200
60634,72718.0,38.9,55767.0,24269.0,8280.0,11.386451772601000,239200.0,6966.0,40347.0,4785.0,11.859617815451000
60636,39918.0,32.2,26352.0,11897.0,15570.0,39.00496016834510,99700.0,1456.0,16708.0,5926.0,35.46803926262870
60637,48270.0,30.7,25775.0,19746.0,17899.0,37.081002693184200,185100.0,3847.0,20646.0,4718.0,22.85188414220670
60638,56033.0,37.2,61903.0,25850.0,4443.0,7.929255974158090,208900.0,5073.0,30276.0,3554.0,11.738670894437800
60639,91934.0,30.3,38707.0,14310.0,21611.0,23.5070811669241,206800.0,3228.0,44587.0,6966.0,15.623387983044400
60640,64365.0,37.2,46974.0,35414.0,14205.0,22.069447681193200,266900.0,16406.0,40553.0,3824.0,9.429635292086900
60641,70730.0,35.3,46816.0,23168.0,11129.0,15.73448324614730,265000.0,7014.0,39951.0,5111.0,12.793171635253200
60642,18312.0,31.7,67591.0,45788.0,2644.0,14.438619484491000,370200.0,5822.0,13378.0,1125.0,8.409328748691880
60643,51836.0,42.1,61799.0,28249.0,7083.0,13.664248784628400,179300.0,6198.0,24338.0,3689.0,15.157367080286000
60644,47631.0,32.5,26092.0,13381.0,17091.0,35.88209359450780,170300.0,2022.0,18900.0,4978.0,26.33862433862430
60645,46913.0,35.0,48918.0,25500.0,8641.0,18.41920150065010,251400.0,7024.0,22339.0,2173.0,9.727382604413810
60646,28314.0,42.7,75419.0,40071.0,1490.0,5.262414353323440,373500.0,5961.0,14090.0,1177.0,8.353442157558550
60647,87146.0,31.6,51675.0,30368.0,19332.0,22.183462235788200,333000.0,16057.0,51212.0,4143.0,8.089900804498950
60649,45444.0,37.9,28573.0,20347.0,13491.0,29.687087404277800,180300.0,4447.0,22553.0,4828.0,21.407351571853000
60651,61150.0,32.7,30971.0,14599.0,20597.0,33.682747342600200,174200.0,2759.0,25357.0,5115.0,20.171944630674000
60652,42517.0,34.9,65330.0,23889.0,5416.0,12.738434038149400,169600.0,3629.0,21823.0,2731.0,12.514319754387600
60653,31086.0,35.6,24968.0,22333.0,11383.0,36.6177700572605,242400.0,3049.0,14476.0,3592.0,24.813484387952500
60654,15885.0,32.8,90645.0,101469.0,1488.0,9.367327667610950,404100.0,6389.0,12834.0,1003.0,7.8151784322892300
60655,28173.0,37.6,85531.0,35689.0,777.0,2.7579597486955600,236000.0,4324.0,15338.0,1302.0,8.488720824097010
60656,27468.0,41.1,54134.0,29771.0,3565.0,12.97873889617010,255400.0,4039.0,15100.0,1335.0,8.841059602649010
60657,68088.0,30.5,75885.0,63820.0,8246.0,12.110797791093900,392500.0,24256.0,51061.0,2324.0,4.551418891130220
60659,39657.0,35.1,49581.0,21675.0,8780.0,22.13984920694960,281000.0,6638.0,19942.0,2117.0,10.615785778758400
60660,42060.0,36.2,38970.0,30160.0,7796.0,18.53542558250120,216100.0,9099.0,25572.0,2751.0,10.757860159549500
60661,7436.0,31.0,93750.0,76827.0,893.0,12.009144701452400,340400.0,2751.0,6160.0,298.0,4.837662337662340
60706,23284.0,46.0,49325.0,24916.0,2271.0,9.753478783714140,258700.0,2526.0,11797.0,1105.0,9.366788166483010
60707,42712.0,39.1,55554.0,26405.0,3995.0,9.35334332271961,231200.0,4832.0,23834.0,2869.0,12.037425526558700
60712,12611.0,47.8,95440.0,42872.0,598.0,4.74189199904845,369600.0,2747.0,6079.0,291.0,4.786971541371940
60714,30111.0,48.2,46725.0,26321.0,3304.0,10.972734216731400,274500.0,4526.0,14074.0,1139.0,8.092937331249110
60803,22945.0,35.7,51186.0,23086.0,2847.0,12.407932011331400,166100.0,1888.0,12583.0,1855.0,14.742112373837700
60804,84042.0,28.2,44177.0,14735.0,16515.0,19.65088884129360,157200.0,2834.0,39392.0,5598.0,14.211007311129200
60805,19903.0,38.7,65393.0,29023.0,1711.0,8.59669396573381,197300.0,2514.0,10429.0,1342.0,12.867964330233000
60827,28547.0,31.0,33108.0,16567.0,8775.0,30.738781658317900,100300.0,1380.0,13410.0,3355.0,25.018642803877700
60901,36908.0,35.3,39915.0,19514.0,9424.0,25.533759618510900,117300.0,1976.0,17015.0,2455.0,14.42844548927420
60910,382.0,49.1,41250.0,20476.0,29.0,7.591623036649220,92500.0,12.0,179.0,50.0,27.932960893854700
60911,1604.0,37.5,60250.0,24503.0,89.0,5.548628428927680,154400.0,133.0,840.0,29.0,3.4523809523809500
60912,735.0,32.3,38625.0,19360.0,289.0,39.31972789115650,90000.0,28.0,313.0,90.0,28.75399361022360
60913,1371.0,53.3,60625.0,32488.0,103.0,7.512764405543400,164900.0,71.0,730.0,47.0,6.438356164383560
60914,28923.0,33.5,63264.0,25892.0,3418.0,11.817584621235700,172100.0,2584.0,14743.0,1470.0,9.970833615953330
60915,10601.0,35.4,48302.0,25729.0,892.0,8.414300537685120,119700.0,631.0,5889.0,510.0,8.660213958227200
60917,607.0,33.3,72791.0,25341.0,49.0,8.072487644151570,154700.0,25.0,296.0,37.0,12.5
60918,783.0,48.2,58295.0,28492.0,51.0,6.513409961685820,86800.0,58.0,417.0,28.0,6.71462829736211
60919,605.0,36.7,39125.0,21468.0,182.0,30.082644628099200,86000.0,20.0,297.0,28.0,9.427609427609430
60920,120.0,31.2,47143.0,21689.0,25.0,20.833333333333300,101300.0,7.0,72.0,14.0,19.444444444444400
60921,1381.0,40.3,36111.0,19408.0,309.0,22.375090514120200,76100.0,62.0,568.0,88.0,15.492957746478900
60922,2332.0,43.8,44087.0,21853.0,255.0,10.934819897084000,123500.0,217.0,1065.0,120.0,11.267605633802800
60924,1691.0,47.9,52353.0,33142.0,138.0,8.160851567120050,103700.0,105.0,853.0,36.0,4.220398593200470
60926,29.0,70.2,16563.0,20352.0,6.0,20.689655172413800,93800.0,0.0,11.0,0.0,0.0
60927,2384.0,35.3,61193.0,29434.0,125.0,5.243288590604030,141700.0,123.0,1313.0,94.0,7.159177456207160
60928,736.0,44.4,50398.0,25879.0,55.0,7.4728260869565200,95400.0,68.0,421.0,25.0,5.938242280285040
60929,818.0,30.3,52037.0,21956.0,22.0,2.6894865525672400,85000.0,81.0,443.0,55.0,12.415349887133200
60930,819.0,51.0,43013.0,23034.0,72.0,8.791208791208790,100500.0,23.0,379.0,64.0,16.886543535620100
60931,590.0,36.0,50000.0,23796.0,79.0,13.389830508474600,85600.0,35.0,325.0,15.0,4.615384615384620
60932,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,0.0,0.0,0.0,
60933,248.0,51.1,52708.0,24508.0,13.0,5.241935483870970,82100.0,5.0,133.0,10.0,7.518796992481200
60934,276.0,36.7,47813.0,23947.0,9.0,3.260869565217390,168800.0,16.0,168.0,12.0,7.142857142857140
60935,1397.0,35.3,75750.0,23545.0,20.0,1.4316392269148200,203400.0,96.0,674.0,62.0,9.198813056379820
60936,4125.0,45.3,38769.0,27992.0,335.0,8.121212121212120,101500.0,521.0,2053.0,186.0,9.059912323429130
60938,2109.0,40.0,45492.0,20488.0,297.0,14.082503556187800,91200.0,75.0,948.0,138.0,14.556962025316500
60940,3524.0,40.2,68176.0,26398.0,210.0,5.959137343927360,188400.0,152.0,1944.0,209.0,10.751028806584400
60941,1979.0,41.8,56771.0,31553.0,175.0,8.842849924204140,156200.0,143.0,921.0,62.0,6.731813246471230
60942,6094.0,42.8,40202.0,21747.0,1061.0,17.410567771578600,73300.0,393.0,2845.0,318.0,11.17750439367310
60945,170.0,52.0,42250.0,23141.0,18.0,10.588235294117600,74300.0,13.0,84.0,8.0,9.523809523809520
60946,384.0,41.6,56111.0,32852.0,44.0,11.458333333333300,86700.0,16.0,210.0,39.0,18.571428571428600
60948,1553.0,47.1,68516.0,35013.0,83.0,5.344494526722470,153900.0,200.0,633.0,36.0,5.687203791469190
60949,656.0,35.0,32303.0,18322.0,180.0,27.4390243902439,88300.0,23.0,325.0,82.0,25.23076923076920
60950,11883.0,39.5,64669.0,27514.0,672.0,5.655137591517290,187200.0,1103.0,6078.0,462.0,7.601184600197430
60951,725.0,42.2,70703.0,26575.0,78.0,10.758620689655200,115500.0,45.0,427.0,49.0,11.475409836065600
65747,3608.0,62.1,40391.0,25655.0,490.0,13.580931263858100,131300.0,328.0,1376.0,225.0,16.351744186046500
65752,332.0,53.5,19679.0,16437.0,75.0,22.59036144578310,60400.0,0.0,127.0,26.0,20.47244094488190
65753,4787.0,38.9,43578.0,20127.0,407.0,8.502193440568210,121500.0,401.0,2555.0,274.0,10.724070450097800
65754,1156.0,24.7,46831.0,19120.0,0.0,0.0,124500.0,119.0,459.0,37.0,8.061002178649240
65755,435.0,33.7,25625.0,10093.0,138.0,31.724137931034500,68800.0,8.0,154.0,43.0,27.92207792207790
65756,655.0,37.2,39063.0,13265.0,158.0,24.12213740458020,101300.0,13.0,221.0,3.0,1.3574660633484200
65757,6869.0,44.1,50342.0,26684.0,710.0,10.336293492502500,145800.0,773.0,3352.0,242.0,7.219570405727920
65759,1283.0,45.0,35819.0,18313.0,309.0,24.084177708495700,97300.0,69.0,609.0,135.0,22.167487684729100
65760,634.0,59.2,31563.0,19265.0,147.0,23.186119873817000,72100.0,24.0,163.0,48.0,29.447852760736200
65761,1120.0,56.0,35536.0,20166.0,185.0,16.517857142857100,94100.0,79.0,326.0,34.0,10.429447852760700
65762,452.0,54.0,33438.0,17721.0,37.0,8.185840707964600,85000.0,23.0,140.0,12.0,8.571428571428570
65764,1605.0,38.8,28079.0,11052.0,725.0,45.17133956386290,74700.0,46.0,523.0,29.0,5.544933078393880
65766,134.0,42.8,51250.0,14016.0,44.0,32.83582089552240,66700.0,4.0,43.0,16.0,37.2093023255814
65767,1834.0,49.4,26914.0,17379.0,298.0,16.24863685932390,101800.0,76.0,598.0,131.0,21.906354515050200
65768,362.0,40.0,26094.0,18160.0,30.0,8.287292817679560,53800.0,0.0,207.0,15.0,7.246376811594200
65769,3293.0,34.3,42500.0,18828.0,317.0,9.626480412997270,121200.0,202.0,1461.0,122.0,8.350444900752910
65770,2634.0,46.5,43077.0,22733.0,261.0,9.90888382687927,137300.0,163.0,1270.0,45.0,3.543307086614170
65771,2035.0,34.1,54615.0,20491.0,412.0,20.245700245700200,166200.0,354.0,902.0,121.0,13.414634146341500
65772,2239.0,40.0,46625.0,20649.0,296.0,13.220187583742700,85300.0,95.0,999.0,57.0,5.7057057057057100
65773,564.0,55.6,35800.0,19787.0,109.0,19.326241134751800,122600.0,116.0,218.0,0.0,0.0
65774,996.0,51.7,31300.0,16190.0,206.0,20.68273092369480,94500.0,22.0,408.0,17.0,4.166666666666670
65775,24256.0,40.2,34122.0,18714.0,5845.0,24.09713060686020,108600.0,1459.0,10711.0,857.0,8.001120343572030
65777,239.0,43.0,19667.0,13469.0,39.0,16.317991631799200,48100.0,0.0,91.0,9.0,9.89010989010989
65778,489.0,51.0,24792.0,15867.0,208.0,42.535787321063400,66900.0,17.0,160.0,38.0,23.75
65779,2381.0,50.8,33915.0,16139.0,475.0,19.94960100797980,100100.0,92.0,974.0,146.0,14.989733059548300
65781,8386.0,35.8,48082.0,20805.0,870.0,10.374433579775800,131100.0,957.0,4115.0,365.0,8.869987849331710
65783,136.0,63.9,26302.0,10047.0,12.0,8.823529411764710,118800.0,6.0,22.0,14.0,63.63636363636360
65784,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,0.0,0.0,0.0,
65785,5395.0,44.2,31134.0,15913.0,1364.0,25.282669138090800,96900.0,505.0,2112.0,319.0,15.104166666666700
65786,2452.0,39.7,30284.0,14791.0,484.0,19.73898858075040,90300.0,57.0,1107.0,150.0,13.550135501355000
65787,1525.0,58.3,46667.0,23803.0,354.0,23.21311475409840,176800.0,206.0,689.0,10.0,1.4513788098693800
65788,405.0,43.5,34583.0,16847.0,51.0,12.592592592592600,140600.0,30.0,136.0,5.0,3.676470588235290
65789,1696.0,41.9,38715.0,17564.0,350.0,20.63679245283020,78100.0,60.0,779.0,51.0,6.546854942233630
65790,764.0,45.0,31141.0,16701.0,133.0,17.408376963350800,171200.0,48.0,351.0,34.0,9.686609686609690
65791,4611.0,44.4,30063.0,17097.0,1053.0,22.83669486011710,67100.0,220.0,1991.0,268.0,13.460572576594700
65793,6620.0,38.5,30250.0,16041.0,1469.0,22.190332326284000,86500.0,435.0,2708.0,311.0,11.484490398818300
65802,43687.0,33.1,33354.0,19170.0,9675.0,22.14617620802530,97300.0,4617.0,22753.0,2653.0,11.660000879005000
65803,42747.0,34.3,33756.0,17699.0,11046.0,25.84040985332300,96600.0,3403.0,21372.0,2462.0,11.5197454613513
65804,36996.0,39.3,40744.0,28510.0,5800.0,15.67737052654340,139900.0,5443.0,19584.0,1340.0,6.842320261437910
65806,9888.0,25.4,17253.0,12648.0,4324.0,43.72977346278320,62600.0,665.0,5341.0,835.0,15.63377644635840
65807,55658.0,31.7,37009.0,20424.0,10682.0,19.192209565561100,117200.0,6188.0,30784.0,2429.0,7.890462577962580
65809,11060.0,47.5,80406.0,45211.0,514.0,4.647377938517180,242000.0,2627.0,5395.0,150.0,2.7803521779425400
65810,21787.0,38.8,66418.0,34169.0,1542.0,7.077615091568370,189400.0,4613.0,11731.0,555.0,4.731054471059590
66002,13653.0,34.5,44521.0,21778.0,2304.0,16.875411997363200,87600.0,1092.0,6689.0,637.0,9.523097622963070
66006,7215.0,41.5,54091.0,28733.0,555.0,7.6923076923076900,173200.0,1012.0,4174.0,229.0,5.4863440344992800
66007,6124.0,39.3,76579.0,32093.0,496.0,8.099281515349440,187300.0,837.0,3367.0,243.0,7.217107217107220
66008,262.0,42.8,75357.0,33316.0,6.0,2.2900763358778600,102800.0,68.0,170.0,10.0,5.882352941176470
66010,598.0,49.4,47083.0,28369.0,109.0,18.22742474916390,72500.0,28.0,320.0,36.0,11.25
66012,10949.0,36.9,64242.0,29761.0,834.0,7.617133984838800,177600.0,1334.0,5995.0,367.0,6.121768140116760
66013,1832.0,48.2,94375.0,41724.0,53.0,2.893013100436680,284800.0,347.0,936.0,43.0,4.594017094017090
66014,324.0,60.5,50757.0,25163.0,0.0,0.0,49000.0,0.0,185.0,5.0,2.7027027027027000
66015,859.0,47.5,48194.0,23858.0,108.0,12.572759022118700,71500.0,78.0,504.0,61.0,12.103174603174600
66016,297.0,49.0,29659.0,16716.0,21.0,7.070707070707070,73100.0,36.0,100.0,13.0,13.0
66017,388.0,42.9,50833.0,30014.0,24.0,6.185567010309280,78500.0,41.0,245.0,4.0,1.6326530612244900
66018,5698.0,39.2,60643.0,27463.0,845.0,14.82976482976480,217100.0,574.0,3030.0,142.0,4.686468646864690
66019,290.0,18.2,-666666666.0,5853.0,260.0,89.65517241379310,-666666666.0,0.0,90.0,0.0,0.0
66020,1691.0,42.2,74609.0,28715.0,170.0,10.053222945003000,170200.0,195.0,926.0,125.0,13.498920086393100
66021,2068.0,38.9,58125.0,24758.0,284.0,13.733075435203100,131400.0,266.0,1123.0,72.0,6.41139804096171
66023,1358.0,38.2,52115.0,22003.0,104.0,7.658321060382920,101900.0,99.0,591.0,24.0,4.060913705583760
66024,905.0,35.1,44219.0,19836.0,96.0,10.607734806629800,63200.0,18.0,496.0,48.0,9.67741935483871
66025,7743.0,35.3,69073.0,28618.0,456.0,5.889190236342500,160200.0,1573.0,4421.0,312.0,7.057226871748470
66026,814.0,42.1,63462.0,28512.0,2.0,0.2457002457002460,158000.0,52.0,406.0,17.0,4.187192118226600
66027,5713.0,23.4,83636.0,22114.0,417.0,7.299142307019080,84600.0,823.0,2083.0,84.0,4.0326452232357200
66030,21854.0,31.5,68602.0,26400.0,810.0,3.7064153015466300,163300.0,3006.0,11965.0,748.0,6.25156707062265
